label,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29,angle_30,angle_31,angle_32
downdog,4.010568647450329,3.4237656997070047,4.301721682718039,9.14711888747621,39.637091571906495,0.43493381929295083,46.546917145621876,13.584947303157776,5.7764268182908864,0.9276586354564813,9.038400958602267,16.797306553511504,10.655973602882597,18.647710291681406,56.959507725185105,19.68122631930016,61.35222237549122,28.63020018618989,28.96919395660275,3.9706198780428394,3.6506113131559914,1.509000230055932,4.102070036816059,4.0159240674779255,14.12547472016675,1.7154353427290374,1.7129873156935638
downdog,1.0881835488815996,11.904843286790694,4.867905082094154,13.75671329409829,2.3437412421600357,1.903366596031816,7.233315942717155,31.738072567461813,30.67398962324497,13.12625066234935,4.4439862744360425,15.642008230900814,6.1259232278374895,3.6817317946303803,41.197618638083284,0.3421022639163809,34.49205282258246,20.53926027776093,21.27366179276956,6.070570747747979,6.9432884444138665,6.4980309841935195,5.976281377135052,11.948223694731169,10.12012634008451,4.470357604647393,8.998027039135161
downdog,4.5606716287833216,10.86208933391704,6.380849398143283,12.989152559666934,0.9846544781027973,2.664488867097077,0.6744226570637011,71.90616740972573,77.35047567722309,13.612836113656499,12.052261903435635,3.1150484644880976,2.859201685576352,2.066886915558186,42.8614054549529,0.2797150465341147,34.316151804698364,4.689163126348674,7.847217008319092,9.768027546295485,8.230557417168967,1.3014646165571264,4.297181800212542,9.583437559626773,0.4692364557165547,0.3552367877489324,1.089534608670963
downdog,7.263981361128803,5.095590071590195,1.5196247723550584,6.635765829288459,9.629286924968966,0.7994714792032767,4.2817426455962675,24.762588854768026,29.226857051867853,7.04430362560413,0.5948170247098687,5.774720469779794,20.569050600503743,4.8481089460857305,48.279775007346274,5.050025262653442,40.92923724994091,24.94723915785879,24.979730027662526,9.366915562212256,9.0877867102611,7.935505630062124,5.208846533777688,3.1501463531674574,11.701089607058805,2.174153929915878,4.3276292125428455
downdog,5.800599424263099,12.488412078079975,0.9280204133839902,3.1450724457622528,15.8106829488556,2.380362948005711,4.255717628198482,2.2667191149745918,13.133047673891284,6.575448394979844,14.288315459249475,3.461867158219434,33.766591860828356,43.22628057235958,16.045003880368213,41.747654355317685,16.715022724463402,26.580810257948905,26.550781237075896,6.308372851341488,8.78092184225494,7.7985433250886445,9.598618044477774,8.185776141778689,4.936518604719367,3.5340058852283853,5.904573249799402
downdog,1.3585578894787744,19.055795228047003,5.750208722198579,7.5543638033990135,22.25158854229177,9.541924926354255,7.724853600985028,76.53270861607109,74.29418784667966,4.900787072710443,8.227501808660094,7.052424215040901,5.136506046859012,19.661497978133468,25.63080982175333,19.45054808384969,13.747414022927387,44.88060316236903,44.407635396524086,4.732233964682877,4.928845538238022,10.445635480327724,6.218755888404331,1.6931454448091472,4.353816108428404,7.381736641131411,7.2739623828117566
downdog,5.5900782879083355,3.456360870232956,0.5659368308312196,4.474773064498322,1.7753433370117477,5.222648397966452,0.8025494087924585,52.674119791663685,58.103648020128475,2.3961344045577846,3.3853770384438917,4.637016232880626,1.8012560419352326,11.689560864323113,3.4037237219917813,11.78841954512064,2.1519957083693697,22.82053223636815,28.995874412368536,2.5948557352037085,3.427778237027894,12.564178417262411,13.264914728662376,18.867112306461415,13.833334217161521,0.2799118549798152,0.1847719286267555
downdog,6.6619573636939995,24.026782047865396,0.28047211993882115,4.213952310192127,32.802834747709255,3.660716693111766,11.098062283903886,26.470882189195805,36.279835052321445,12.540121306406633,5.88307388980914,7.447176312516007,23.924759463707602,4.485775881934373,62.884701891889115,3.1655724991296452,43.721252252899106,45.89874928917294,42.63283434226429,8.473640144058294,5.767537642122591,13.950522913893934,5.970621571580267,20.871746404835733,0.35961441724620613,3.5551452497620346,1.5361131127545313
downdog,6.948388440464782,1.8681903849803234,2.4950305844684237,8.657812473648875,10.5590304997433,1.5231981969982655,9.012330745331724,70.20457733419008,69.2061714688821,1.3929794972130765,4.0574882613594525,14.249496008647242,1.6218945926068784,17.417264266167308,64.35346368981381,15.950811699266865,54.03066901153151,49.57458250555037,48.432914080560295,25.147007483821568,21.367750422330573,4.788340938927263,3.7171583276176534,39.479306536705394,28.231180654337706,1.3568946486546452,3.850663242705
downdog,4.010568647450329,3.4237656997070047,4.301721682718039,9.14711888747621,39.637091571906495,0.43493381929295083,46.546917145621876,13.584947303157776,5.7764268182908864,0.9276586354564813,9.038400958602267,16.797306553511504,10.655973602882597,18.647710291681406,56.959507725185105,19.68122631930016,61.35222237549122,28.63020018618989,28.96919395660275,3.9706198780428394,3.6506113131559914,1.509000230055932,4.102070036816059,4.0159240674779255,14.12547472016675,1.7154353427290374,1.7129873156935638
downdog,5.800599424263099,12.488412078079975,0.9280204133839902,3.1450724457622528,15.8106829488556,2.380362948005711,4.255717628198482,2.2667191149745918,13.133047673891284,6.575448394979844,14.288315459249475,3.461867158219434,33.766591860828356,43.22628057235958,16.045003880368213,41.747654355317685,16.715022724463402,26.580810257948905,26.550781237075896,6.308372851341488,8.78092184225494,7.7985433250886445,9.598618044477774,8.185776141778689,4.936518604719367,3.5340058852283853,5.904573249799402
downdog,5.5900782879083355,3.456360870232956,0.5659368308312196,4.474773064498322,1.7753433370117477,5.222648397966452,0.8025494087924585,52.674119791663685,58.103648020128475,2.3961344045577846,3.3853770384438917,4.637016232880626,1.8012560419352326,11.689560864323113,3.4037237219917813,11.78841954512064,2.1519957083693697,22.82053223636815,28.995874412368536,2.5948557352037085,3.427778237027894,12.564178417262411,13.264914728662376,18.867112306461415,13.833334217161521,0.2799118549798152,0.1847719286267555
downdog,1.0881835488815996,11.904843286790694,4.867905082094154,13.75671329409829,2.3437412421600357,1.903366596031816,7.233315942717155,31.738072567461813,30.67398962324497,13.12625066234935,4.4439862744360425,15.642008230900814,6.1259232278374895,3.6817317946303803,41.197618638083284,0.3421022639163809,34.49205282258246,20.53926027776093,21.27366179276956,6.070570747747979,6.9432884444138665,6.4980309841935195,5.976281377135052,11.948223694731169,10.12012634008451,4.470357604647393,8.998027039135161
downdog,7.263981361128803,5.095590071590195,1.5196247723550584,6.635765829288459,9.629286924968966,0.7994714792032767,4.2817426455962675,24.762588854768026,29.226857051867853,7.04430362560413,0.5948170247098687,5.774720469779794,20.569050600503743,4.8481089460857305,48.279775007346274,5.050025262653442,40.92923724994091,24.94723915785879,24.979730027662526,9.366915562212256,9.0877867102611,7.935505630062124,5.208846533777688,3.1501463531674574,11.701089607058805,2.174153929915878,4.3276292125428455
downdog,1.3585578894787744,19.055795228047003,5.750208722198579,7.5543638033990135,22.25158854229177,9.541924926354255,7.724853600985028,76.53270861607109,74.29418784667966,4.900787072710443,8.227501808660094,7.052424215040901,5.136506046859012,19.661497978133468,25.63080982175333,19.45054808384969,13.747414022927387,44.88060316236903,44.407635396524086,4.732233964682877,4.928845538238022,10.445635480327724,6.218755888404331,1.6931454448091472,4.353816108428404,7.381736641131411,7.2739623828117566
downdog,6.6619573636939995,24.026782047865396,0.28047211993882115,4.213952310192127,32.802834747709255,3.660716693111766,11.098062283903886,26.470882189195805,36.279835052321445,12.540121306406633,5.88307388980914,7.447176312516007,23.924759463707602,4.485775881934373,62.884701891889115,3.1655724991296452,43.721252252899106,45.89874928917294,42.63283434226429,8.473640144058294,5.767537642122591,13.950522913893934,5.970621571580267,20.871746404835733,0.35961441724620613,3.5551452497620346,1.5361131127545313
downdog,6.948388440464782,1.8681903849803234,2.4950305844684237,8.657812473648875,10.5590304997433,1.5231981969982655,9.012330745331724,70.20457733419008,69.2061714688821,1.3929794972130765,4.0574882613594525,14.249496008647242,1.6218945926068784,17.417264266167308,64.35346368981381,15.950811699266865,54.03066901153151,49.57458250555037,48.432914080560295,25.147007483821568,21.367750422330573,4.788340938927263,3.7171583276176534,39.479306536705394,28.231180654337706,1.3568946486546452,3.850663242705
downdog,4.5606716287833216,10.86208933391704,6.380849398143283,12.989152559666934,0.9846544781027973,2.664488867097077,0.6744226570637011,71.90616740972573,77.35047567722309,13.612836113656499,12.052261903435635,3.1150484644880976,2.859201685576352,2.066886915558186,42.8614054549529,0.2797150465341147,34.316151804698364,4.689163126348674,7.847217008319092,9.768027546295485,8.230557417168967,1.3014646165571264,4.297181800212542,9.583437559626773,0.4692364557165547,0.3552367877489324,1.089534608670963
downdog,6.3690958703675165,24.862601202603912,3.1228555060961583,3.364251841362858,18.996644270355077,4.008184645141739,5.095573287602804,67.28452937072441,68.63001826862116,2.5561676061229264,3.514334667837261,0.780427638502772,21.43401930368887,19.766999635954363,23.490622995627277,8.333447929878751,20.415113982317017,70.66397466217711,71.7148423640458,7.7040845520674,8.895783444844824,0.0028238194169887265,7.414075440664277,14.152137632737293,16.358065236406276,1.1138315227369908,6.5093368070612385
downdog,6.305156621407835,4.294203027551077,0.8023463054353499,14.921055424331769,8.664994779694482,6.023638229840969,15.85507174408201,25.82295728525463,23.41288199574113,2.1642910551674106,1.4547641125529083,12.051372844506517,19.508331254922894,34.11901118255426,19.503362822110674,24.77425110680845,15.083666711028798,31.353552939845514,30.275781335107297,9.089067185247359,9.597162132843096,8.705409137964352,2.1625338588194154,0.9829280914046308,14.041204284000777,5.172786720229553,1.5506427664541143
downdog,2.538326412819427,7.135246285577324,5.919353658673344,19.813699347334506,7.699325223828495,0.7762040671797763,13.466599961566118,2.931452508348343,2.6667077097141885,6.948439520898546,4.906016437240027,16.634844424491604,14.118928175188898,25.224417008613912,26.59770703723993,26.583850586080366,16.155696629134326,43.790240279248025,43.16584169527171,86.53217460744013,84.30130028070862,16.547933908735075,29.051297217700096,11.65932935974476,36.371247160539575,8.201499271214205,2.708320521066362
downdog,6.415278744002041,1.3980595867295023,1.2306081023112938,9.403386930392315,16.708876942828113,0.7885693329230037,6.0564061073104085,66.33661363778077,63.99592462490474,5.078295417373226,0.9240860420057686,0.4540246769473981,11.75663583271563,23.50533731490404,9.745449712727023,7.3306468484770235,11.136317896387624,46.66810263044051,42.90740676942485,0.1971766785163993,1.3452957976844289,6.486335604727856,0.6107903819890623,0.890989491418722,9.629981777088858,1.7725987500436915,5.847666671210625
downdog,4.816346401665769,3.5464905515470804,5.280233700776108,12.547540026058357,0.2588990735008423,2.880221233350511,7.633250150122592,72.52314046996338,72.58637601076938,10.812459482472462,8.244997626750688,7.104750809671913,0.20089727780489852,10.461022716845548,27.755868466826385,13.06517096305236,23.45703715516155,81.33944798669228,80.71236776872345,9.334183879587698,6.916843856168242,9.813603474804694,8.815701460927983,9.293926644286927,3.6812651719209697,3.338085923313759,0.7672283022183457
downdog,0.34862043585486635,8.493239215738058,26.04568024712262,41.1571991533357,0.2766774603818334,0.3195859324287369,15.904710001391237,53.04179326423993,67.11041252019727,31.478999825327833,25.807084204096526,6.539127382256396,12.29044918240993,63.23894405444682,40.87139966665406,53.43693757632727,36.51927798160935,64.45006563164446,66.66983464488222,16.634364490532732,11.274730872915399,15.171040370202036,3.1426202092856954,10.606603490875699,5.937535859716775,6.3274279652344845,0.03061898282954445
downdog,1.5811209055397724,24.973660333178202,3.3441738365031597,7.2374326735729255,2.771951143252565,0.012992932891933151,18.339354382478064,24.884812261918,32.23270816303231,0.264284191337822,8.244094080711704,10.93409375896664,0.11779536510081812,3.421629074053101,63.40191359728668,0.7815401624209954,52.99169294000003,48.07620466018014,47.97250774557506,3.3690266802057636,5.924967076629571,8.980594354878775,11.393512795690384,18.111605067906694,13.031209207075932,2.1443698988308775,5.320966012424712
downdog,3.3982325711469312,2.073453502153967,3.6259923699097953,9.166122870969076,12.34555213827963,0.6291399833978915,10.048800597093333,39.43830460282769,34.852287511317414,4.045364145673432,8.06862804379756,4.179900828805131,16.889603442343002,39.670019558992465,47.82081693087822,29.029439291043378,42.23945978038421,41.36254378430269,40.88019798203353,5.560342825587298,4.0352261260979105,4.21323877577143,0.6304657294278115,6.980628876901392,3.8898621199136727,0.8974298745311877,0.4292263224825348
downdog,0.13797245624670396,8.437398603355618,3.2272260055535185,0.24033330133622144,12.700501071823993,3.069540160391739,1.3115452573758262,11.646332136453935,2.1272760076714263,2.543271999725704,5.344769728842152,9.098962807335738,21.973181813339863,21.902961608539783,11.389655667235303,15.448181928267438,17.0963016077922,64.8951202794479,65.96672837415618,9.651546691384027,8.335649628160837,5.634023961331053,3.9305884574316394,4.995207468851419,7.061414575212211,0.4767669406498136,5.055897514110761
downdog,4.771454280602169,9.608011599952775,6.035860660239763,16.273067732362733,20.765756210414338,1.661397001989684,5.289240721545241,79.25425183802514,83.58608330190216,10.183697419534383,8.259592236701735,24.765195167151333,34.283295578660315,9.375264170852773,14.564857502303141,9.064423132959284,7.841584465796494,80.18571225344841,75.0834842432289,108.04815916216417,100.8115420882585,1.0230391604513898,6.6735839607945024,9.567083102210262,32.34203737337245,2.2269051391624046,5.284202114448792
downdog,6.002961683483434,8.726098512284594,6.5436818596890305,11.824238452251961,7.7732440747024185,1.0372110459213388,8.714309172805429,42.05169812021242,48.66998358935657,8.751178967076783,4.403531660057979,11.755323472138485,4.305764292585906,31.87865092991285,36.52008978325368,24.95922787699316,27.35427287275966,79.52163752292664,76.80808163960768,3.1702485778594394,3.3558417626059907,5.256840478833311,2.2792750407849667,20.320436821494106,16.119009305094323,11.382430920229481,1.7715086337850252
downdog,1.7965240366732242,26.888926400137322,11.633763152819284,51.440824080638635,43.98646363492408,3.414093635292062,11.02370227360285,49.95830536173585,51.460273163693955,9.328322221554828,10.605892858456883,31.545802262518293,12.000910140816416,20.003881242951223,15.274512545337018,22.28633256791958,14.199313056537179,88.48985952337412,88.9325486345721,5.565005365208492,6.787327704058271,13.626283601327117,6.3066697551317645,48.225167480162284,32.91376748087765,0.20286033780320167,4.205310899606907
downdog,0.20356585206615918,6.809105490074501,5.7759866597841665,14.81000718817171,8.08290856615362,2.5097759788720566,6.213987564976776,5.792746224993792,3.285764957672086,2.780905209703036,2.7918160641710017,0.6669794481993279,1.6652138745203047,1.993482757602223,43.16639724427817,3.1019300910413747,34.8724710213857,62.0760463936457,61.83413900347634,4.714402786309876,5.605679935513365,9.184463432918477,12.455904588348375,1.5541124401821094,1.5179465569094504,5.8863475515857715,10.20561717685877
downdog,4.331646068833505,20.01420889565614,4.536293874762748,12.74376063359719,22.596847255279798,0.5324162492161975,19.93096877835731,58.43879548374409,62.56710804958159,3.3265229362458797,12.323355301636752,21.729581076451183,74.73362010853536,33.65327875825231,16.560634057811356,13.37948826234824,20.743140056794772,86.46760174489671,85.71980819575384,10.099030318243308,9.446882475960678,10.099987465261108,11.153219103858532,3.2268195985181194,7.331168928747488,6.176783400679874,7.140463039360508
downdog,6.644956995224316,11.485391729140147,2.750377635818438,1.6342394330699221,12.351681894162425,1.3189688670334192,2.567928773370795,20.63366020771616,18.57942280028361,4.001215640724581,6.373628316820827,28.524927783785813,14.773658749038816,17.93241155704078,27.68058099329552,6.788078419168066,20.79198043556339,63.878526388070284,63.21832626170533,8.577415911565112,9.632787208774715,6.788546599641876,13.885628687840125,10.407859796483777,0.30859389171919815,2.266204336307606,3.8412444802779575
downdog,10.79584468724439,14.94058751725116,1.3328150295833154,1.2322095869251086,6.30262485410681,3.7277094218831053,6.235075182214416,14.477381097368493,8.374601331914931,6.32100783466521,5.306187204976283,5.649049806636327,15.473160879135605,69.94500819308826,14.946325000155454,56.21643404178127,9.47890694647046,61.741036163531675,63.144721572425496,5.762684570107183,4.813831006585872,16.32339696962066,9.07721395545579,5.840853497496241,1.0095334039244932,7.312274129375272,4.154138120058818
downdog,3.3982325711469312,2.073453502153967,3.6259923699097953,9.166122870969076,12.34555213827963,0.6291399833978915,10.048800597093333,39.43830460282769,34.852287511317414,4.045364145673432,8.06862804379756,4.179900828805131,16.889603442343002,39.670019558992465,47.82081693087822,29.029439291043378,42.23945978038421,41.36254378430269,40.88019798203353,5.560342825587298,4.0352261260979105,4.21323877577143,0.6304657294278115,6.980628876901392,3.8898621199136727,0.8974298745311877,0.4292263224825348
downdog,7.2023331722846375,4.597171706940387,5.501537878962949,12.220756997459546,16.17524981187688,3.123378056199641,23.090581260769255,32.540957036254014,26.927712027029578,3.5077641233346526,6.150480929053089,16.449072428259427,12.039565185285426,17.606657420535683,56.58267963935454,9.962478202169045,47.732653134330086,42.220270691682245,42.80777583231867,9.766231063673729,9.554750164579474,3.031180742587253,5.987785318540034,1.2922845887742795,1.1036861905597846,6.473689711173247,7.544654242570939
downdog,1.5811209055397724,24.973660333178202,3.3441738365031597,7.2374326735729255,2.771951143252565,0.012992932891933151,18.339354382478064,24.884812261918,32.23270816303231,0.264284191337822,8.244094080711704,10.93409375896664,0.11779536510081812,3.421629074053101,63.40191359728668,0.7815401624209954,52.99169294000003,48.07620466018014,47.97250774557506,3.3690266802057636,5.924967076629571,8.980594354878775,11.393512795690384,18.111605067906694,13.031209207075932,2.1443698988308775,5.320966012424712
downdog,1.7965240366732242,26.888926400137322,11.633763152819284,51.440824080638635,43.98646363492408,3.414093635292062,11.02370227360285,49.95830536173585,51.460273163693955,9.328322221554828,10.605892858456883,31.545802262518293,12.000910140816416,20.003881242951223,15.274512545337018,22.28633256791958,14.199313056537179,88.48985952337412,88.9325486345721,5.565005365208492,6.787327704058271,13.626283601327117,6.3066697551317645,48.225167480162284,32.91376748087765,0.20286033780320167,4.205310899606907
downdog,6.796877781038422,12.201860601413145,5.536390493427518,1.7323776939713298,18.980595399262455,3.5213500131231967,0.31398823946568655,46.90566273812345,52.229132588133055,1.788854957189244,0.875784428475356,9.276118264870036,17.74167564833155,0.31559359056149106,28.02491540758554,4.885378344199836,28.485952529397235,17.893327406004886,15.007174606326458,10.120031119346152,9.585606810453243,1.7601853465779982,6.801954612603879,25.167097640392406,18.881038435509026,2.1905537652889855,1.6796778174242455
downdog,3.0996783407258217,6.486875223267916,1.603413202695947,7.65188542316551,5.325311975406123,2.0298047546669977,1.8417955674864288,81.67622926585304,83.35963016954544,0.5110435045914414,0.3376433388205555,10.158952251671934,1.5605861340220315,26.8023739557306,49.45884956507287,27.68417081251811,43.438498417705546,70.513525282102,71.20122497268005,9.575220270033725,9.078859915412409,6.785323793172921,8.411847353379613,6.513644606329763,1.725005598419557,3.3034187872205116,3.4442327085403477
downdog,6.044846256076929,30.381270434362833,5.919940046426177,10.34311771993066,24.609054761661582,3.076891017232896,5.284577433966916,71.5936240842901,66.96526879699063,11.557661188233908,11.587949120238278,40.38272037619009,27.204124685238895,37.27637470755687,27.152122865521505,32.77558401953061,15.437376951972851,32.08664460615631,31.912740349970726,8.54397890270991,9.639490853733491,18.986659365551418,30.121954450096723,11.557009270615467,17.79833927847421,7.443849848303268,11.327769947490022
downdog,6.2939661669403035,6.6586347306274405,3.291620618198067,12.994126013059088,2.7015869505105172,0.1091347688250437,4.27683988635772,73.69436932344158,78.65614407789663,3.306330422704832,0.7764268282402611,5.3370677203955665,6.151842675365515,13.724948008991902,15.550067601802922,11.130975237231155,15.097420882784576,85.15991864855485,83.94183295631066,6.574214700934306,7.5279262192644865,2.894524317588946,3.236348966869002,6.149908583897201,14.551541638604078,0.6337823329479981,1.3616242892408401
downdog,4.440779897957066,5.026501530886563,0.6444470343519129,2.2529230697471974,67.14457591198274,6.266980626861454,12.56210677198564,13.097225203200864,20.655839862245287,14.832198330993833,6.394229732251745,11.780766953125749,8.764024345874816,19.86908236365278,44.415670272369,3.2924280336601655,32.346879097587276,52.868400789371066,48.37931097009107,6.080764327236665,5.624130776172791,19.884730501357296,1.6820630057445953,23.936365859777197,0.01707390545672638,1.365937454115933,2.0774154128975333
downdog,2.4700204754025448,19.525699036389796,1.8486919840349572,11.382406888174387,18.86973736607503,2.4750539550781525,15.82275872314949,49.55332311128396,51.685745978383984,9.625207951216566,12.951626126181026,4.423692221115772,9.340753048690345,33.52772311340003,25.347164111355468,29.45446753556181,22.8143525720888,11.509563641560248,12.646015161562005,4.116096339639398,4.00215981913442,12.511715084426214,14.126056408978855,6.38789468006037,5.7151948080747985,13.235719452265762,11.170292487797479
downdog,3.570104470532192,11.448313427947554,4.136319063614053,0.9338536684003316,15.058130867663607,3.802873031679951,5.991112707476844,55.09005338827373,51.74643586493086,5.411841001079097,2.7036598364098836,14.665366248598446,2.02405718277015,71.25839398824075,30.686326160944603,57.00805615662986,25.771722384503633,83.27190649760766,83.10594388366648,9.562056091037675,9.542315031178987,0.4318394183030989,5.974913270215666,14.630616249627636,11.447598341754954,2.011381224383303,3.834768114563829
downdog,11.111328079838167,45.48721712416169,3.577433173091009,19.950645630741263,3.0482984521656107,3.0993197466702327,17.889646713312004,34.59947767460105,49.46453533629331,12.384441167307216,2.8238497604391455,3.6595898886951375,20.265778521817168,28.098510352029507,54.35152227926409,36.00495533125817,55.73025835101983,92.94740621482896,86.93987606075198,9.152436969944517,8.798254725866428,17.59418507212237,4.552969590768697,3.5275640108989705,12.376226957586525,0.26806234151570507,0.9380953083135921
